Date,Ticker,Forecast
2024-03-27,^IXIC,13853.57306640625
2024-03-27,^N100,1258.3902868652344
2024-03-27,000001.SS,3231.176630859375
2024-03-27,1592.T,1625.09
2024-03-27,399001.SZ,12089.67822265625
2024-03-27,^NSEI,17207.705693359374
2024-03-27,^BSESN,57558.8871875
2024-03-28,^NYA,16647.26619140625
2024-03-28,^IXIC,14079.52341796875
2024-03-28,^N100,1260.3645861816406
2024-03-28,000001.SS,3225.9255883789065
2024-03-28,1592.T,1630.82
2024-03-28,399001.SZ,12090.295087890625
2024-03-28,^NSEI,17225.489677734375
2024-03-28,^BSESN,57577.27671875
2024-03-29,^NYA,16572.08380859375
2024-03-29,^IXIC,14092.675166015624
2024-03-29,^N100,1271.9761071777343
2024-03-29,000001.SS,3219.207673339844
2024-03-29,1592.T,1635.96
2024-03-29,399001.SZ,12087.976044921876
2024-03-29,^NSEI,17257.44228515625
2024-03-29,^BSESN,57654.644140625
2024-03-30,^NYA,16629.3332421875
2024-03-30,^IXIC,14167.9319140625
2024-03-30,^N100,1275.2808129882812
2024-03-30,000001.SS,3234.9517016601562
2024-03-30,1592.T,1631.83
2024-03-30,399001.SZ,12143.499755859375
2024-03-30,^NSEI,17383.1986328125
2024-03-30,^BSESN,58244.2941015625
2024-03-31,^NYA,16585.1425390625
2024-03-31,^IXIC,14154.648505859375
2024-03-31,^N100,1273.420701904297
2024-03-31,000001.SS,3237.0624853515624
2024-03-31,1592.T,1629.89
2024-03-31,399001.SZ,12128.29626953125
2024-03-31,^NSEI,17398.3645703125
2024-03-31,^BSESN,58338.9316796875
2024-04-01,^NYA,16651.0928125
2024-04-01,^IXIC,14227.3983984375
2024-04-01,^N100,1274.3046240234376
2024-04-01,000001.SS,3288.3745751953124
2024-04-01,1592.T,1618.07
2024-04-01,399001.SZ,12235.099208984375
2024-04-01,^NSEI,17828.2151171875
2024-04-01,^BSESN,59580.9263671875
2024-04-02,^NYA,16695.85013671875
2024-04-02,^IXIC,14138.699619140625
2024-04-02,^N100,1271.6804150390626
2024-04-02,000001.SS,3287.4657763671876
2024-04-02,1592.T,1617.11
2024-04-02,399001.SZ,12215.759716796874
2024-04-02,^NSEI,17885.36064453125
2024-04-02,^BSESN,59876.6885546875
2024-04-03,^NYA,16751.8094921875
2024-04-03,^IXIC,14114.259873046874
2024-04-03,^N100,1274.5334155273438
2024-04-03,000001.SS,3282.9002709960937
2024-04-03,1592.T,1615.36
2024-04-03,399001.SZ,12206.607861328124
2024-04-03,^NSEI,17825.02259765625
2024-04-03,^BSESN,59631.9796875
2024-04-04,^NYA,16715.2248828125
2024-04-04,^IXIC,14041.65720703125
2024-04-04,^N100,1271.8322143554688
2024-04-04,000001.SS,3277.38826171875
2024-04-04,1592.T,1609.81
2024-04-04,399001.SZ,12156.449345703126
2024-04-04,^NSEI,17747.76021484375
2024-04-04,^BSESN,59238.043984375
2024-04-05,^NYA,16664.125712890625
2024-04-05,^IXIC,14032.94681640625
2024-04-05,^N100,1270.017510986328
2024-04-05,000001.SS,3275.17248046875
2024-04-05,1592.T,1610.84
2024-04-05,399001.SZ,12148.806611328126
2024-04-05,^NSEI,17768.99763671875
2024-04-05,^BSESN,59335.4015234375
2024-04-06,^NYA,16636.917392578125
2024-04-06,^IXIC,13924.88765625
2024-04-06,^N100,1254.5088916015625
2024-04-06,000001.SS,3276.106767578125
2024-04-06,1592.T,1609.27
2024-04-06,399001.SZ,12119.481064453124
2024-04-06,^NSEI,17765.57708984375
2024-04-06,^BSESN,59300.8095703125
2024-04-07,^NYA,16618.5296484375
2024-04-07,^IXIC,13798.00845703125
2024-04-07,^N100,1244.7369006347656
2024-04-07,000001.SS,3255.1771484375
2024-04-07,1592.T,1593.63
2024-04-07,399001.SZ,12012.162080078126
2024-04-07,^NSEI,17647.2944921875
2024-04-07,^BSESN,59011.790234375
2024-04-08,^NYA,16511.16537109375
2024-04-08,^IXIC,13658.39427734375
2024-04-08,^N100,1240.2202770996093
2024-04-08,000001.SS,3245.6126025390627
2024-04-08,1592.T,1593.78
2024-04-08,399001.SZ,12026.216279296876
2024-04-08,^NSEI,17599.970517578124
2024-04-08,^BSESN,58461.71921875
2024-04-09,^NYA,16518.370908203124
2024-04-09,^IXIC,13609.47802734375
2024-04-09,^N100,1241.7272802734376
2024-04-09,000001.SS,3238.427255859375
2024-04-09,1592.T,1589.49
2024-04-09,399001.SZ,11857.22001953125
2024-04-09,^NSEI,17584.73130859375
2024-04-09,^BSESN,58427.66578125
2024-04-10,^NYA,16519.419365234375
2024-04-10,^IXIC,13483.60404296875
2024-04-10,^N100,1246.0005822753906
2024-04-10,000001.SS,3201.365732421875
2024-04-10,1592.T,1581.81
2024-04-10,399001.SZ,11573.845146484375
2024-04-10,^NSEI,17592.2654296875
2024-04-10,^BSESN,58424.806640625
2024-04-11,^NYA,16479.126123046874
2024-04-11,^IXIC,13419.191328125
2024-04-11,^N100,1247.9220935058593
2024-04-11,000001.SS,3203.2321923828126
2024-04-11,1592.T,1575.76
2024-04-11,399001.SZ,11575.047490234376
2024-04-11,^NSEI,17542.88552734375
2024-04-11,^BSESN,58430.297109375
2024-04-12,^NYA,16471.855966796877
2024-04-12,^IXIC,13396.17693359375
2024-04-12,^N100,1253.7166027832031
2024-04-12,000001.SS,3214.5404541015623
2024-04-12,1592.T,1572.12
2024-04-12,399001.SZ,11650.851513671874
2024-04-12,^NSEI,17502.36283203125
2024-04-12,^BSESN,58308.808515625
2024-04-13,^NYA,16533.03806640625
2024-04-13,^IXIC,13452.650703125
2024-04-13,^N100,1257.1866027832032
2024-04-13,000001.SS,3213.1467578125
2024-04-13,1592.T,1580.12
2024-04-13,399001.SZ,11630.94615234375
2024-04-13,^NSEI,17487.13939453125
2024-04-13,^BSESN,58319.5475390625
2024-04-14,^NYA,16508.349404296874
2024-04-14,^IXIC,13405.121943359374
2024-04-14,^N100,1260.8261096191407
2024-04-14,000001.SS,3216.37615234375
2024-04-14,1592.T,1584.69
2024-04-14,399001.SZ,11651.885771484374
2024-04-14,^NSEI,17474.66986328125
2024-04-14,^BSESN,58311.7367578125
2024-04-15,^NYA,16415.716875
2024-04-15,^IXIC,13335.946923828125
2024-04-15,^N100,1246.1192114257813
2024-04-15,000001.SS,3188.489716796875
2024-04-15,1592.T,1567.32
2024-04-15,399001.SZ,11670.065048828124
2024-04-15,^NSEI,17417.127421875
2024-04-15,^BSESN,57862.6740234375
2024-04-16,^NYA,16464.86640625
2024-04-16,^IXIC,13422.2071875
2024-04-16,^N100,1249.2318090820313
2024-04-16,000001.SS,3192.08943359375
2024-04-16,1592.T,1567.14
2024-04-16,399001.SZ,11631.363486328126
2024-04-16,^NSEI,17383.53091796875
2024-04-16,^BSESN,57815.559375
2024-04-17,^NYA,16551.290078125
2024-04-17,^IXIC,13418.397294921875
2024-04-17,^N100,1257.6319091796875
2024-04-17,000001.SS,3187.9360888671877
2024-04-17,1592.T,1578.09
2024-04-17,399001.SZ,11605.034794921876
2024-04-17,^NSEI,17203.81990234375
2024-04-17,^BSESN,57431.7909375
2024-04-18,^NYA,16556.41662109375
2024-04-18,^IXIC,13415.252607421875
2024-04-18,^N100,1264.1196154785157
2024-04-18,000001.SS,3199.329812011719
2024-04-18,1592.T,1584.29
2024-04-18,399001.SZ,11609.0554296875
2024-04-18,^NSEI,17246.5921875
2024-04-18,^BSESN,57571.4357421875
2024-04-19,^NYA,16538.17482421875
2024-04-19,^IXIC,13414.804560546874
2024-04-19,^N100,1262.9428051757814
2024-04-19,000001.SS,3192.3457470703124
2024-04-19,1592.T,1583.72
2024-04-19,399001.SZ,11589.655234375
2024-04-19,^NSEI,17216.0145703125
2024-04-19,^BSESN,57352.883203125
2024-04-20,^NYA,16561.62482421875
2024-04-20,^IXIC,13389.061904296876
2024-04-20,^N100,1268.3601318359374
2024-04-20,000001.SS,3155.417138671875
2024-04-20,1592.T,1592.61
2024-04-20,399001.SZ,11425.698759765624
2024-04-20,^NSEI,17244.73453125
2024-04-20,^BSESN,57412.7496875
2024-04-21,^NYA,16473.353056640626
2024-04-21,^IXIC,13218.627919921875
2024-04-21,^N100,1269.3047412109374
2024-04-21,000001.SS,3113.77611328125
2024-04-21,1592.T,1600.51
2024-04-21,399001.SZ,11197.825693359375
2024-04-21,^NSEI,17283.6623046875
2024-04-21,^BSESN,57499.508203125
2024-04-22,^NYA,16323.95291015625
2024-04-22,^IXIC,13156.06234375
2024-04-22,^N100,1263.3541064453125
2024-04-22,000001.SS,3077.4983032226564
2024-04-22,1592.T,1581.98
2024-04-22,399001.SZ,11007.004326171875
2024-04-22,^NSEI,17088.50142578125
2024-04-22,^BSESN,56908.61375
2024-04-23,^NYA,16284.52404296875
2024-04-23,^IXIC,13136.3598828125
2024-04-23,^N100,1258.61361328125
2024-04-23,000001.SS,3055.2725
2024-04-23,1592.T,1581.72
2024-04-23,399001.SZ,10907.460791015625
2024-04-23,^NSEI,17116.12515625
2024-04-23,^BSESN,57022.749375
2024-04-24,^NYA,16246.46623046875
2024-04-24,^IXIC,13120.650341796874
2024-04-24,^N100,1247.380821533203
2024-04-24,000001.SS,3006.098898925781
2024-04-24,1592.T,1579.17
2024-04-24,399001.SZ,10700.163369140624
2024-04-24,^NSEI,17104.711201171875
2024-04-24,^BSESN,56988.02578125
2024-04-25,^NYA,16181.377021484375
2024-04-25,^IXIC,13135.163408203125
2024-04-25,^N100,1242.7576098632812
2024-04-25,000001.SS,2984.2151953125
2024-04-25,1592.T,1581.7
2024-04-25,399001.SZ,10634.83810546875
2024-04-25,^NSEI,17194.80625
2024-04-25,^BSESN,57345.3075
2024-04-26,^NYA,15960.5812109375
2024-04-26,^IXIC,12788.76517578125
2024-04-26,^N100,1239.3169152832031
2024-04-26,000001.SS,2993.4834521484377
2024-04-26,1592.T,1579.76
2024-04-26,399001.SZ,10678.287216796874
2024-04-26,^NSEI,17160.034921875
2024-04-26,^BSESN,57212.59671875
2024-04-27,^NYA,15857.41576171875
2024-04-27,^IXIC,12683.401142578125
2024-04-27,^N100,1236.0785144042968
2024-04-27,000001.SS,3001.151962890625
2024-04-27,1592.T,1576.43
2024-04-27,399001.SZ,10767.6151953125
2024-04-27,^NSEI,17147.90599609375
2024-04-27,^BSESN,57157.7930859375
2024-04-28,^NYA,15880.541103515625
2024-04-28,^IXIC,12754.68189453125
2024-04-28,^N100,1241.7156018066407
2024-04-28,000001.SS,3010.882265625
2024-04-28,1592.T,1583.37
2024-04-28,399001.SZ,10787.815458984374
2024-04-28,^NSEI,17156.6466015625
2024-04-28,^BSESN,57192.83734375
2024-04-29,^NYA,16254.66611328125
2024-04-29,^IXIC,13026.477265625
2024-04-29,^N100,1247.0971154785157
2024-04-29,000001.SS,2960.7244970703123
2024-04-29,1592.T,1590.3
2024-04-29,399001.SZ,10585.945625
2024-04-29,^NSEI,17066.949140625
2024-04-29,^BSESN,57028.1731640625
2024-04-30,^NYA,16437.79419921875
2024-04-30,^IXIC,13192.956787109375
2024-04-30,^N100,1251.1315270996095
2024-04-30,000001.SS,2967.181887207031
2024-04-30,1592.T,1597.09
2024-04-30,399001.SZ,10592.74314453125
2024-04-30,^NSEI,17148.7174609375
2024-04-30,^BSESN,57455.4728125
2024-05-01,^NYA,15756.28009765625
2024-05-01,^IXIC,12472.825029296875
2024-05-01,^N100,1226.6137841796874
2024-05-01,000001.SS,3082.7861376953124
2024-05-01,1592.T,1585.19
2024-05-01,399001.SZ,11150.7619921875
2024-05-01,^NSEI,16715.75130859375
2024-05-01,^BSESN,55885.5331640625
2024-05-02,^NYA,15712.126650390624
2024-05-02,^IXIC,12478.229736328125
2024-05-02,^N100,1223.5072973632812
2024-05-02,000001.SS,3070.4460327148436
2024-05-02,1592.T,1584.82
2024-05-02,399001.SZ,11073.548515625
2024-05-02,^NSEI,16745.19244140625
2024-05-02,^BSESN,56040.035546875
2024-05-03,^NYA,15688.344794921875
2024-05-03,^IXIC,12403.411953125
2024-05-03,^N100,1224.7076843261718
2024-05-03,000001.SS,3041.1909448242186
2024-05-03,1592.T,1587.44
2024-05-03,399001.SZ,11002.364853515624
2024-05-03,^NSEI,16731.07263671875
2024-05-03,^BSESN,55986.7301171875
2024-05-04,^NYA,15768.4826171875
2024-05-04,^IXIC,12457.45224609375
2024-05-04,^N100,1222.244482421875
2024-05-04,000001.SS,3037.7441455078124
2024-05-04,1592.T,1584.92
2024-05-04,399001.SZ,10996.545556640625
2024-05-04,^NSEI,16664.400029296874
2024-05-04,^BSESN,55689.3246875
2024-05-05,^NYA,15653.97083984375
2024-05-05,^IXIC,12227.692685546876
2024-05-05,^N100,1215.1909045410157
2024-05-05,000001.SS,3037.7051391601562
2024-05-05,1592.T,1585.37
2024-05-05,399001.SZ,10986.354365234374
2024-05-05,^NSEI,16589.731220703125
2024-05-05,^BSESN,55370.651171875
2024-05-06,^NYA,15678.372587890624
2024-05-06,^IXIC,12213.95568359375
2024-05-06,^N100,1194.9167712402343
2024-05-06,000001.SS,3031.8637939453124
2024-05-06,1592.T,1586.52
2024-05-06,399001.SZ,10909.185849609376
2024-05-06,^NSEI,16482.936611328125
2024-05-06,^BSESN,55340.87
2024-05-07,^NYA,15661.055751953125
2024-05-07,^IXIC,12216.610419921875
2024-05-07,^N100,1193.5287744140626
2024-05-07,000001.SS,3034.5758227539063
2024-05-07,1592.T,1581.97
2024-05-07,399001.SZ,10909.241025390626
2024-05-07,^NSEI,16411.8158984375
2024-05-07,^BSESN,55021.2350390625
2024-05-08,^NYA,15312.374248046875
2024-05-08,^IXIC,12010.886142578125
2024-05-08,^N100,1191.9518701171876
2024-05-08,000001.SS,3042.026984863281
2024-05-08,1592.T,1582.07
2024-05-08,399001.SZ,10900.66431640625
2024-05-08,^NSEI,16329.537294921874
2024-05-08,^BSESN,54712.4988671875
2024-05-09,^NYA,15062.558076171876
2024-05-09,^IXIC,11690.55076171875
2024-05-09,^N100,1185.5437707519532
2024-05-09,000001.SS,3039.6358837890625
2024-05-09,1592.T,1574.59
2024-05-09,399001.SZ,10888.9182421875
2024-05-09,^NSEI,16345.493232421875
2024-05-09,^BSESN,54826.346796875
2024-05-10,^NYA,15024.0367578125
2024-05-10,^IXIC,11643.52609375
2024-05-10,^N100,1186.9628674316407
2024-05-10,000001.SS,3028.8620361328126
2024-05-10,1592.T,1560.04
2024-05-10,399001.SZ,10894.815087890625
2024-05-10,^NSEI,16213.792861328126
2024-05-10,^BSESN,54290.4265234375
2024-05-11,^NYA,14988.921328125
2024-05-11,^IXIC,11553.971962890624
2024-05-11,^N100,1191.3434704589845
2024-05-11,000001.SS,3033.338117675781
2024-05-11,1592.T,1541.82
2024-05-11,399001.SZ,11042.915732421876
2024-05-11,^NSEI,16135.8003515625
2024-05-11,^BSESN,54002.03234375
2024-05-12,^NYA,15000.435498046874
2024-05-12,^IXIC,11548.00171875
2024-05-12,^N100,1191.5059765625
2024-05-12,000001.SS,3039.002517089844
2024-05-12,1592.T,1537.54
2024-05-12,399001.SZ,11095.540986328126
2024-05-12,^NSEI,15923.556083984375
2024-05-12,^BSESN,53160.24328125
2024-05-13,^NYA,15202.5805859375
2024-05-13,^IXIC,11662.5594921875
2024-05-13,^N100,1200.9687060546876
2024-05-13,000001.SS,3066.0684008789062
2024-05-13,1592.T,1569.27
2024-05-13,399001.SZ,11114.219560546875
2024-05-13,^NSEI,15911.490439453126
2024-05-13,^BSESN,53139.8390234375
2024-05-14,^NYA,15302.941162109375
2024-05-14,^IXIC,11668.6280078125
2024-05-14,^N100,1205.1698132324218
2024-05-14,000001.SS,3071.3416967773437
2024-05-14,1592.T,1563.5
2024-05-14,399001.SZ,11118.2368359375
2024-05-14,^NSEI,15921.0219140625
2024-05-14,^BSESN,53288.40109375
2024-05-15,^NYA,15175.540263671875
2024-05-15,^IXIC,11581.862333984374
2024-05-15,^N100,1212.1698291015625
2024-05-15,000001.SS,3081.824387207031
2024-05-15,1592.T,1558.47
2024-05-15,399001.SZ,11130.5728515625
2024-05-15,^NSEI,15949.78892578125
2024-05-15,^BSESN,53359.9553125
2024-05-16,^NYA,15150.5033984375
2024-05-16,^IXIC,11564.237216796875
2024-05-16,^N100,1210.5805224609376
2024-05-16,000001.SS,3086.030383300781
2024-05-16,1592.T,1558.35
2024-05-16,399001.SZ,11149.449658203124
2024-05-16,^NSEI,15883.912578125
2024-05-16,^BSESN,53026.7363671875
2024-05-17,^NYA,15120.556328125
2024-05-17,^IXIC,11653.048388671876
2024-05-17,^N100,1210.0365173339844
2024-05-17,000001.SS,3095.959001464844
2024-05-17,1592.T,1553.51
2024-05-17,399001.SZ,11243.428037109376
2024-05-17,^NSEI,16025.00818359375
2024-05-17,^BSESN,53316.6033984375
2024-05-18,^NYA,15085.945986328124
2024-05-18,^IXIC,11523.43623046875
2024-05-18,^N100,1208.6148193359375
2024-05-18,000001.SS,3098.796103515625
2024-05-18,1592.T,1557.69
2024-05-18,399001.SZ,11270.757412109375
2024-05-18,^NSEI,16096.6351953125
2024-05-18,^BSESN,53468.9505859375
2024-05-19,^NYA,15090.49703125
2024-05-19,^IXIC,11454.669375
2024-05-19,^N100,1202.6851025390624
2024-05-19,000001.SS,3107.931103515625
2024-05-19,1592.T,1557.87
2024-05-19,399001.SZ,11296.2190234375
2024-05-19,^NSEI,16051.95330078125
2024-05-19,^BSESN,53454.092421875
2024-05-20,^NYA,15333.005498046876
2024-05-20,^IXIC,11545.04857421875
2024-05-20,^N100,1209.302432861328
2024-05-20,000001.SS,3124.6204467773437
2024-05-20,1592.T,1554.84
2024-05-20,399001.SZ,11365.4829296875
2024-05-20,^NSEI,16156.169560546876
2024-05-20,^BSESN,54020.608046875
2024-05-21,^NYA,15271.064951171875
2024-05-21,^IXIC,11424.509384765624
2024-05-21,^N100,1204.676505126953
2024-05-21,000001.SS,3107.2750048828125
2024-05-21,1592.T,1573.65
2024-05-21,399001.SZ,11276.226572265625
2024-05-21,^NSEI,16168.588154296875
2024-05-21,^BSESN,54109.1941796875
2024-05-22,^NYA,15187.8453125
2024-05-22,^IXIC,11397.5689453125
2024-05-22,^N100,1202.9078051757813
2024-05-22,000001.SS,3114.789812011719
2024-05-22,1592.T,1577.34
2024-05-22,399001.SZ,11247.309716796875
2024-05-22,^NSEI,16145.873125
2024-05-22,^BSESN,54124.7621484375
2024-05-23,^NYA,15228.35083984375
2024-05-23,^IXIC,11415.93693359375
2024-05-23,^N100,1198.6369995117188
2024-05-23,000001.SS,3115.911618652344
2024-05-23,1592.T,1571.0
2024-05-23,399001.SZ,11237.89423828125
2024-05-23,^NSEI,16126.14828125
2024-05-23,^BSESN,54029.7643359375
2024-05-24,^NYA,15241.129384765625
2024-05-24,^IXIC,11484.142529296874
2024-05-24,^N100,1199.999091796875
2024-05-24,000001.SS,3108.278291015625
2024-05-24,1592.T,1570.04
2024-05-24,399001.SZ,11182.2990625
2024-05-24,^NSEI,16194.13330078125
2024-05-24,^BSESN,54088.4283984375
2024-05-25,^NYA,15288.180625
2024-05-25,^IXIC,11515.924833984374
2024-05-25,^N100,1206.599412841797
2024-05-25,000001.SS,3113.6627026367187
2024-05-25,1592.T,1571.6
2024-05-25,399001.SZ,11141.587001953125
2024-05-25,^NSEI,16224.23873046875
2024-05-25,^BSESN,54180.6723828125
2024-05-26,^NYA,15583.428720703125
2024-05-26,^IXIC,11750.388818359375
2024-05-26,^N100,1223.4643969726562
2024-05-26,000001.SS,3121.107431640625
2024-05-26,1592.T,1572.4
2024-05-26,399001.SZ,11165.142138671876
2024-05-26,^NSEI,16249.19076171875
2024-05-26,^BSESN,54335.3955078125
2024-05-27,^NYA,15801.561767578125
2024-05-27,^IXIC,11899.929599609375
2024-05-27,^N100,1235.5116882324219
2024-05-27,000001.SS,3106.041923828125
2024-05-27,1592.T,1574.04
2024-05-27,399001.SZ,11183.954140625
2024-05-27,^NSEI,16226.91873046875
2024-05-27,^BSESN,54642.83796875
2024-05-28,^NYA,15845.37927734375
2024-05-28,^IXIC,11883.894345703126
2024-05-28,^N100,1233.8958020019531
2024-05-28,000001.SS,3104.2737109375
2024-05-28,1592.T,1583.08
2024-05-28,399001.SZ,11135.34103515625
2024-05-28,^NSEI,16265.353271484375
2024-05-28,^BSESN,54707.986640625
2024-05-29,^NYA,15859.76658203125
2024-05-29,^IXIC,11944.0690234375
2024-05-29,^N100,1239.0339013671876
2024-05-29,000001.SS,3120.479025878906
2024-05-29,1592.T,1582.79
2024-05-29,399001.SZ,11201.24234375
2024-05-29,^NSEI,16488.069873046876
2024-05-29,^BSESN,55243.1903125
2024-05-30,^NYA,15869.364169921875
2024-05-30,^IXIC,12045.836748046875
2024-05-30,^N100,1239.3604992675782
2024-05-30,000001.SS,3140.808928222656
2024-05-30,1592.T,1587.17
2024-05-30,399001.SZ,11265.602412109374
2024-05-30,^NSEI,16461.35140625
2024-05-30,^BSESN,55101.30609375
2024-05-31,^NYA,15835.85966796875
2024-05-31,^IXIC,12082.275283203126
2024-05-31,^N100,1241.4374060058594
2024-05-31,000001.SS,3155.604382324219
2024-05-31,1592.T,1588.34
2024-05-31,399001.SZ,11346.678369140625
2024-05-31,^NSEI,16538.896923828124
2024-05-31,^BSESN,55437.848671875
2024-06-01,^NYA,15721.2113671875
2024-06-01,^IXIC,12084.880458984375
2024-06-01,^N100,1226.77009765625
2024-06-01,000001.SS,3239.8947338867188
2024-06-01,1592.T,1603.67
2024-06-01,399001.SZ,11817.64240234375
2024-06-01,^NSEI,16555.315126953126
2024-06-01,^BSESN,55486.5578515625
2024-06-02,^NYA,15804.82423828125
2024-06-02,^IXIC,12164.129951171875
2024-06-02,^N100,1230.4740869140626
2024-06-02,000001.SS,3215.9953491210936
2024-06-02,1592.T,1604.97
2024-06-02,399001.SZ,11733.558447265625
2024-06-02,^NSEI,16598.929228515626
2024-06-02,^BSESN,55708.5941796875
2024-06-03,^NYA,15829.101201171876
2024-06-03,^IXIC,12143.207958984374
2024-06-03,^N100,1232.503583984375
2024-06-03,000001.SS,3213.2894580078123
2024-06-03,1592.T,1610.52
2024-06-03,399001.SZ,11709.87431640625
2024-06-03,^NSEI,16864.16388671875
2024-06-03,^BSESN,56449.4844921875
2024-06-04,^NYA,15839.18509765625
2024-06-04,^IXIC,12215.899375
2024-06-04,^N100,1220.7068908691406
2024-06-04,000001.SS,3282.7053686523436
2024-06-04,1592.T,1610.74
2024-06-04,399001.SZ,11960.260927734374
2024-06-04,^NSEI,16788.6224609375
2024-06-04,^BSESN,56096.8250390625
2024-06-05,^NYA,15799.96177734375
2024-06-05,^IXIC,12143.407353515626
2024-06-05,^N100,1217.22970703125
2024-06-05,000001.SS,3300.4273095703124
2024-06-05,1592.T,1615.24
2024-06-05,399001.SZ,12146.015771484375
2024-06-05,^NSEI,16574.912119140627
2024-06-05,^BSESN,55462.83140625
2024-06-06,^NYA,15757.498935546875
2024-06-06,^IXIC,12037.053369140625
2024-06-06,^N100,1225.1277990722656
2024-06-06,000001.SS,3278.350234375
2024-06-06,1592.T,1613.63
2024-06-06,399001.SZ,12075.980751953124
2024-06-06,^NSEI,16474.79611328125
2024-06-06,^BSESN,55211.6928515625
2024-06-07,^NYA,15681.95189453125
2024-06-07,^IXIC,12001.28021484375
2024-06-07,^N100,1224.1264038085938
2024-06-07,000001.SS,3286.1011059570315
2024-06-07,1592.T,1607.64
2024-06-07,399001.SZ,12079.770751953125
2024-06-07,^NSEI,16426.955869140624
2024-06-07,^BSESN,54962.9416796875
2024-06-08,^NYA,15640.02171875
2024-06-08,^IXIC,11943.999755859375
2024-06-08,^N100,1221.9859118652344
2024-06-08,000001.SS,3285.8206201171874
2024-06-08,1592.T,1621.88
2024-06-08,399001.SZ,12016.379130859375
2024-06-08,^NSEI,16400.613818359376
2024-06-08,^BSESN,54905.6607421875
2024-06-09,^NYA,15374.48140625
2024-06-09,^IXIC,11683.003154296875
2024-06-09,^N100,1213.6390283203125
2024-06-09,000001.SS,3263.8920043945313
2024-06-09,1592.T,1624.35
2024-06-09,399001.SZ,11927.9883984375
2024-06-09,^NSEI,16419.970712890627
2024-06-09,^BSESN,54971.93390625
2024-06-10,^NYA,15237.826455078124
2024-06-10,^IXIC,11525.70060546875
2024-06-10,^N100,1201.662412109375
2024-06-10,000001.SS,3263.7130322265625
2024-06-10,1592.T,1599.61
2024-06-10,399001.SZ,12013.828408203124
2024-06-10,^NSEI,16272.2253515625
2024-06-10,^BSESN,54526.8465234375
2024-06-11,^NYA,14818.984521484375
2024-06-11,^IXIC,11279.362978515624
2024-06-11,^N100,1180.8562036132812
2024-06-11,000001.SS,3277.3160107421877
2024-06-11,1592.T,1581.56
2024-06-11,399001.SZ,12020.24779296875
2024-06-11,^NSEI,16177.72380859375
2024-06-11,^BSESN,54063.6560546875
2024-06-12,^NYA,14528.822861328124
2024-06-12,^IXIC,11096.38947265625
2024-06-12,^N100,1161.0517993164062
2024-06-12,000001.SS,3277.2710815429687
2024-06-12,1592.T,1555.66
2024-06-12,399001.SZ,12034.6008203125
2024-06-12,^NSEI,15811.140576171874
2024-06-12,^BSESN,52946.8436328125
2024-06-13,^NYA,14374.952568359375
2024-06-13,^IXIC,10925.3681640625
2024-06-13,^N100,1153.0160888671876
2024-06-13,000001.SS,3277.2515771484377
2024-06-13,1592.T,1566.88
2024-06-13,399001.SZ,12032.809296875
2024-06-13,^NSEI,15672.432109375
2024-06-13,^BSESN,52480.3343359375
2024-06-14,^NYA,14378.99080078125
2024-06-14,^IXIC,10980.881220703124
2024-06-14,^N100,1150.0519860839843
2024-06-14,000001.SS,3284.788796386719
2024-06-14,1592.T,1559.75
2024-06-14,399001.SZ,12075.096279296875
2024-06-14,^NSEI,15616.21107421875
2024-06-14,^BSESN,52369.08359375
2024-06-15,^NYA,14400.215517578124
2024-06-15,^IXIC,10984.2053515625
2024-06-15,^N100,1152.7091027832032
2024-06-15,000001.SS,3289.0780786132814
2024-06-15,1592.T,1550.72
2024-06-15,399001.SZ,12154.08939453125
2024-06-15,^NSEI,15585.771640625
2024-06-15,^BSESN,52264.648984375
2024-06-16,^NYA,14286.84765625
2024-06-16,^IXIC,10906.599326171876
2024-06-16,^N100,1140.316982421875
2024-06-16,000001.SS,3293.109768066406
2024-06-16,1592.T,1549.69
2024-06-16,399001.SZ,12177.312587890625
2024-06-16,^NSEI,15420.724990234376
2024-06-16,^BSESN,51776.6216015625
2024-06-17,^NYA,14344.560947265625
2024-06-17,^IXIC,10880.515927734376
2024-06-17,^N100,1145.4896716308594
2024-06-17,000001.SS,3299.645173339844
2024-06-17,1592.T,1547.18
2024-06-17,399001.SZ,12328.12859375
2024-06-17,^NSEI,15518.452578125
2024-06-17,^BSESN,52099.8647265625
2024-06-18,^NYA,14325.182109375
2024-06-18,^IXIC,10919.884462890624
2024-06-18,^N100,1143.3343933105468
2024-06-18,000001.SS,3304.59185546875
2024-06-18,1592.T,1555.71
2024-06-18,399001.SZ,12365.06373046875
2024-06-18,^NSEI,15507.815009765625
2024-06-18,^BSESN,51989.6227734375
2024-06-19,^NYA,14339.445146484375
2024-06-19,^IXIC,10956.6383984375
2024-06-19,^N100,1140.427696533203
2024-06-19,000001.SS,3302.0849487304686
2024-06-19,1592.T,1553.99
2024-06-19,399001.SZ,12355.804716796874
2024-06-19,^NSEI,15461.5634765625
2024-06-19,^BSESN,51842.1467578125
2024-06-20,^NYA,14238.1518359375
2024-06-20,^IXIC,10910.249140625
2024-06-20,^N100,1135.15228515625
2024-06-20,000001.SS,3301.437958984375
2024-06-20,1592.T,1553.21
2024-06-20,399001.SZ,12363.062197265624
2024-06-20,^NSEI,15434.94998046875
2024-06-20,^BSESN,51776.338671875
2024-06-21,^NYA,14418.939521484375
2024-06-21,^IXIC,11151.9397265625
2024-06-21,^N100,1139.8295935058593
